id,t,layer,concept_separated,accuracy
589,880,6,"(False, True, False)",0.5243445692883895
590,880,6,"(False, False, True)",0.5
591,880,6,"(True, True, False)",0.4895833333333333
592,880,6,"(True, False, True)",0.44642857142857145
593,880,6,"(False, True, True)",0.4722222222222222
594,880,9,"(True, False, False)",0.5664335664335665
595,880,9,"(False, True, False)",0.5168539325842697
596,880,9,"(False, False, True)",0.5147058823529411
597,880,9,"(True, True, False)",0.4861111111111111
598,880,9,"(True, False, True)",0.5
599,880,9,"(False, True, True)",0.4777777777777778
600,880,12,"(True, False, False)",0.5944055944055944
601,880,12,"(False, True, False)",0.5205992509363296
602,880,12,"(False, False, True)",0.4852941176470588
603,880,12,"(True, True, False)",0.4965277777777778
604,880,12,"(True, False, True)",0.5178571428571429
605,880,12,"(False, True, True)",0.4722222222222222
606,880,15,"(True, False, False)",0.5314685314685315
607,880,15,"(False, True, False)",0.5355805243445693
608,880,15,"(False, False, True)",0.5147058823529411
609,880,15,"(True, True, False)",0.4722222222222222
610,880,15,"(True, False, True)",0.48214285714285715
611,880,15,"(False, True, True)",0.46111111111111114
612,880,18,"(True, False, False)",0.5524475524475524
613,880,18,"(False, True, False)",0.5093632958801498
614,880,18,"(False, False, True)",0.45588235294117646
615,880,18,"(True, True, False)",0.4513888888888889
616,880,18,"(True, False, True)",0.44642857142857145
617,880,18,"(False, True, True)",0.48333333333333334
618,880,21,"(True, False, False)",0.5174825174825175
619,880,21,"(False, True, False)",0.50187265917603
620,880,21,"(False, False, True)",0.4411764705882353
621,880,21,"(True, True, False)",0.4548611111111111
622,880,21,"(True, False, True)",0.48214285714285715
623,880,21,"(False, True, True)",0.4666666666666667
624,870,0,"(True, False, False)",0.5174825174825175
625,870,0,"(False, True, False)",0.5468164794007491
626,870,0,"(False, False, True)",0.4411764705882353
627,870,0,"(True, True, False)",0.4895833333333333
628,870,0,"(True, False, True)",0.48214285714285715
629,870,0,"(False, True, True)",0.4777777777777778
630,870,3,"(True, False, False)",0.5104895104895105
631,870,3,"(False, True, False)",0.5318352059925093
632,870,3,"(False, False, True)",0.45588235294117646
633,870,3,"(True, True, False)",0.5138888888888888
634,870,3,"(True, False, True)",0.4642857142857143
635,870,3,"(False, True, True)",0.4722222222222222
636,870,6,"(True, False, False)",0.5454545454545454
637,870,6,"(False, True, False)",0.5468164794007491
638,870,6,"(False, False, True)",0.4411764705882353
639,870,6,"(True, True, False)",0.5173611111111112
640,870,6,"(True, False, True)",0.4642857142857143
641,870,6,"(False, True, True)",0.46111111111111114
642,870,9,"(True, False, False)",0.5384615384615384
643,870,9,"(False, True, False)",0.5580524344569289
644,870,9,"(False, False, True)",0.4411764705882353
645,870,9,"(True, True, False)",0.5104166666666666
646,870,9,"(True, False, True)",0.5
647,870,9,"(False, True, True)",0.45555555555555555
648,870,12,"(True, False, False)",0.5454545454545454
649,870,12,"(False, True, False)",0.5730337078651685
650,870,12,"(False, False, True)",0.4264705882352941
651,870,12,"(True, True, False)",0.5034722222222222
652,870,12,"(True, False, True)",0.4642857142857143
653,870,12,"(False, True, True)",0.4888888888888889
654,870,15,"(True, False, False)",0.5244755244755245
655,870,15,"(False, True, False)",0.5617977528089888
656,870,15,"(False, False, True)",0.4264705882352941
657,870,15,"(True, True, False)",0.4791666666666667
658,870,15,"(True, False, True)",0.5178571428571429
659,870,15,"(False, True, True)",0.49444444444444446
660,870,18,"(True, False, False)",0.5104895104895105
661,870,18,"(False, True, False)",0.5318352059925093
662,870,18,"(False, False, True)",0.4117647058823529
663,870,18,"(True, True, False)",0.4756944444444444
664,870,18,"(True, False, True)",0.5
665,870,18,"(False, True, True)",0.4888888888888889
666,870,21,"(True, False, False)",0.4755244755244755
667,870,21,"(False, True, False)",0.5280898876404494
668,870,21,"(False, False, True)",0.4117647058823529
669,870,21,"(True, True, False)",0.4652777777777778
670,870,21,"(True, False, True)",0.5
671,870,21,"(False, True, True)",0.46111111111111114
672,860,0,"(True, False, False)",0.5104895104895105
673,860,0,"(False, True, False)",0.5280898876404494
674,860,0,"(False, False, True)",0.47058823529411764
675,860,0,"(True, True, False)",0.4722222222222222
676,860,0,"(True, False, True)",0.44642857142857145
677,860,0,"(False, True, True)",0.55
678,860,3,"(True, False, False)",0.5034965034965035
679,860,3,"(False, True, False)",0.5131086142322098
680,860,3,"(False, False, True)",0.5294117647058824
681,860,3,"(True, True, False)",0.4652777777777778
682,860,3,"(True, False, True)",0.5178571428571429
683,860,3,"(False, True, True)",0.5166666666666667
684,860,6,"(True, False, False)",0.5034965034965035
685,860,6,"(False, True, False)",0.5543071161048689
686,860,6,"(False, False, True)",0.5147058823529411
687,860,6,"(True, True, False)",0.4756944444444444
688,860,6,"(True, False, True)",0.4642857142857143
689,860,6,"(False, True, True)",0.5166666666666667
690,860,9,"(True, False, False)",0.5244755244755245
691,860,9,"(False, True, False)",0.5468164794007491
692,860,9,"(False, False, True)",0.5441176470588235
693,860,9,"(True, True, False)",0.46875
694,860,9,"(True, False, True)",0.48214285714285715
695,860,9,"(False, True, True)",0.5388888888888889
696,860,12,"(True, False, False)",0.5384615384615384
697,860,12,"(False, True, False)",0.5430711610486891
698,860,12,"(False, False, True)",0.47058823529411764
699,860,12,"(True, True, False)",0.4791666666666667
700,860,12,"(True, False, True)",0.48214285714285715
701,860,12,"(False, True, True)",0.55
702,860,15,"(True, False, False)",0.5104895104895105
703,860,15,"(False, True, False)",0.5468164794007491
704,860,15,"(False, False, True)",0.4852941176470588
705,860,15,"(True, True, False)",0.4756944444444444
706,860,15,"(True, False, True)",0.5178571428571429
707,860,15,"(False, True, True)",0.5444444444444444
708,860,18,"(True, False, False)",0.4965034965034965
709,860,18,"(False, True, False)",0.5243445692883895
710,860,18,"(False, False, True)",0.5
711,860,18,"(True, True, False)",0.4444444444444444
712,860,18,"(True, False, True)",0.5357142857142857
713,860,18,"(False, True, True)",0.5277777777777778
714,860,21,"(True, False, False)",0.4405594405594406
715,860,21,"(False, True, False)",0.5580524344569289
716,860,21,"(False, False, True)",0.5147058823529411
717,860,21,"(True, True, False)",0.4618055555555556
718,860,21,"(True, False, True)",0.4642857142857143
719,860,21,"(False, True, True)",0.5166666666666667
720,850,0,"(True, False, False)",0.5454545454545454
721,850,0,"(False, True, False)",0.550561797752809
722,850,0,"(False, False, True)",0.5147058823529411
723,850,0,"(True, True, False)",0.4826388888888889
724,850,0,"(True, False, True)",0.4642857142857143
725,850,0,"(False, True, True)",0.5222222222222223
726,850,3,"(True, False, False)",0.5384615384615384
727,850,3,"(False, True, False)",0.5468164794007491
728,850,3,"(False, False, True)",0.5294117647058824
729,850,3,"(True, True, False)",0.4618055555555556
730,850,3,"(True, False, True)",0.5
731,850,3,"(False, True, True)",0.5555555555555556
732,850,6,"(True, False, False)",0.5384615384615384
733,850,6,"(False, True, False)",0.550561797752809
734,850,6,"(False, False, True)",0.5588235294117647
735,850,6,"(True, True, False)",0.4548611111111111
736,850,6,"(True, False, True)",0.5
737,850,6,"(False, True, True)",0.5555555555555556
738,850,9,"(True, False, False)",0.5594405594405595
739,850,9,"(False, True, False)",0.5730337078651685
740,850,9,"(False, False, True)",0.5441176470588235
741,850,9,"(True, True, False)",0.46875
742,850,9,"(True, False, True)",0.48214285714285715
743,850,9,"(False, True, True)",0.5611111111111111
744,850,12,"(True, False, False)",0.5664335664335665
745,850,12,"(False, True, False)",0.5617977528089888
746,850,12,"(False, False, True)",0.5735294117647058
747,850,12,"(True, True, False)",0.4791666666666667
748,850,12,"(True, False, True)",0.4642857142857143
749,850,12,"(False, True, True)",0.5555555555555556
750,850,15,"(True, False, False)",0.5314685314685315
751,850,15,"(False, True, False)",0.5580524344569289
752,850,15,"(False, False, True)",0.5
753,850,15,"(True, True, False)",0.4618055555555556
754,850,15,"(True, False, True)",0.5
755,850,15,"(False, True, True)",0.5222222222222223
756,850,18,"(True, False, False)",0.5244755244755245
757,850,18,"(False, True, False)",0.5318352059925093
758,850,18,"(False, False, True)",0.5588235294117647
759,850,18,"(True, True, False)",0.4409722222222222
760,850,18,"(True, False, True)",0.4642857142857143
761,850,18,"(False, True, True)",0.5111111111111111
762,850,21,"(True, False, False)",0.5104895104895105
763,850,21,"(False, True, False)",0.5243445692883895
764,850,21,"(False, False, True)",0.5441176470588235
765,850,21,"(True, True, False)",0.4236111111111111
766,850,21,"(True, False, True)",0.4642857142857143
767,850,21,"(False, True, True)",0.5111111111111111
768,840,0,"(True, False, False)",0.6013986013986014
769,840,0,"(False, True, False)",0.48314606741573035
770,840,0,"(False, False, True)",0.6029411764705882
771,840,0,"(True, True, False)",0.4583333333333333
772,840,0,"(True, False, True)",0.5178571428571429
773,840,0,"(False, True, True)",0.5444444444444444
774,840,3,"(True, False, False)",0.6013986013986014
775,840,3,"(False, True, False)",0.48314606741573035
776,840,3,"(False, False, True)",0.6029411764705882
777,840,3,"(True, True, False)",0.4375
778,840,3,"(True, False, True)",0.5357142857142857
779,840,3,"(False, True, True)",0.5222222222222223
780,840,6,"(True, False, False)",0.6223776223776224
781,840,6,"(False, True, False)",0.4794007490636704
782,840,6,"(False, False, True)",0.6323529411764706
783,840,6,"(True, True, False)",0.4548611111111111
784,840,6,"(True, False, True)",0.5535714285714286
785,840,6,"(False, True, True)",0.5333333333333333
786,840,9,"(True, False, False)",0.6293706293706294
787,840,9,"(False, True, False)",0.4606741573033708
788,840,9,"(False, False, True)",0.6176470588235294
789,840,9,"(True, True, False)",0.4548611111111111
790,840,9,"(True, False, True)",0.5178571428571429
791,840,9,"(False, True, True)",0.5555555555555556
792,840,12,"(True, False, False)",0.6223776223776224
793,840,12,"(False, True, False)",0.49063670411985016
794,840,12,"(False, False, True)",0.5882352941176471
795,840,12,"(True, True, False)",0.4722222222222222
796,840,12,"(True, False, True)",0.5178571428571429
797,840,12,"(False, True, True)",0.5666666666666667
798,840,15,"(True, False, False)",0.6153846153846154
799,840,15,"(False, True, False)",0.49063670411985016
800,840,15,"(False, False, True)",0.6029411764705882
801,840,15,"(True, True, False)",0.46875
802,840,15,"(True, False, True)",0.5
803,840,15,"(False, True, True)",0.55
804,840,18,"(True, False, False)",0.5454545454545454
805,840,18,"(False, True, False)",0.4868913857677903
806,840,18,"(False, False, True)",0.5735294117647058
807,840,18,"(True, True, False)",0.4513888888888889
808,840,18,"(True, False, True)",0.5
809,840,18,"(False, True, True)",0.5222222222222223
810,840,21,"(True, False, False)",0.5244755244755245
811,840,21,"(False, True, False)",0.4868913857677903
812,840,21,"(False, False, True)",0.5882352941176471
813,840,21,"(True, True, False)",0.4305555555555556
814,840,21,"(True, False, True)",0.5178571428571429
815,840,21,"(False, True, True)",0.4888888888888889
816,830,0,"(True, False, False)",0.5594405594405595
817,830,0,"(False, True, False)",0.46441947565543074
818,830,0,"(False, False, True)",0.5441176470588235
819,830,0,"(True, True, False)",0.4618055555555556
820,830,0,"(True, False, True)",0.5892857142857143
821,830,0,"(False, True, True)",0.55
822,830,3,"(True, False, False)",0.5734265734265734
823,830,3,"(False, True, False)",0.45692883895131087
824,830,3,"(False, False, True)",0.5441176470588235
825,830,3,"(True, True, False)",0.4583333333333333
826,830,3,"(True, False, True)",0.5892857142857143
827,830,3,"(False, True, True)",0.5277777777777778
828,830,6,"(True, False, False)",0.5944055944055944
829,830,6,"(False, True, False)",0.4794007490636704
830,830,6,"(False, False, True)",0.5441176470588235
831,830,6,"(True, True, False)",0.4583333333333333
832,830,6,"(True, False, True)",0.5892857142857143
833,830,6,"(False, True, True)",0.5611111111111111
834,830,9,"(True, False, False)",0.5454545454545454
835,830,9,"(False, True, False)",0.4794007490636704
836,830,9,"(False, False, True)",0.5147058823529411
837,830,9,"(True, True, False)",0.4548611111111111
838,830,9,"(True, False, True)",0.6071428571428571
839,830,9,"(False, True, True)",0.5555555555555556
840,830,12,"(True, False, False)",0.5384615384615384
841,830,12,"(False, True, False)",0.4794007490636704
842,830,12,"(False, False, True)",0.5147058823529411
843,830,12,"(True, True, False)",0.4791666666666667
844,830,12,"(True, False, True)",0.5892857142857143
845,830,12,"(False, True, True)",0.5611111111111111
846,830,15,"(True, False, False)",0.5664335664335665
847,830,15,"(False, True, False)",0.46441947565543074
848,830,15,"(False, False, True)",0.5294117647058824
849,830,15,"(True, True, False)",0.4756944444444444
850,830,15,"(True, False, True)",0.5714285714285714
851,830,15,"(False, True, True)",0.55
852,830,18,"(True, False, False)",0.5314685314685315
853,830,18,"(False, True, False)",0.47191011235955055
854,830,18,"(False, False, True)",0.5441176470588235
855,830,18,"(True, True, False)",0.4513888888888889
856,830,18,"(True, False, True)",0.5892857142857143
857,830,18,"(False, True, True)",0.5055555555555555
858,830,21,"(True, False, False)",0.4825174825174825
859,830,21,"(False, True, False)",0.4681647940074906
860,830,21,"(False, False, True)",0.5294117647058824
861,830,21,"(True, True, False)",0.4375
862,830,21,"(True, False, True)",0.5892857142857143
863,830,21,"(False, True, True)",0.49444444444444446
864,820,0,"(True, False, False)",0.5454545454545454
865,820,0,"(False, True, False)",0.4681647940074906
866,820,0,"(False, False, True)",0.5
867,820,0,"(True, True, False)",0.4895833333333333
868,820,0,"(True, False, True)",0.5178571428571429
869,820,0,"(False, True, True)",0.5833333333333334
870,820,3,"(True, False, False)",0.6013986013986014
871,820,3,"(False, True, False)",0.4606741573033708
872,820,3,"(False, False, True)",0.5294117647058824
873,820,3,"(True, True, False)",0.5034722222222222
874,820,3,"(True, False, True)",0.5178571428571429
875,820,3,"(False, True, True)",0.5722222222222222
876,820,6,"(True, False, False)",0.5944055944055944
877,820,6,"(False, True, False)",0.46441947565543074
878,820,6,"(False, False, True)",0.5147058823529411
879,820,6,"(True, True, False)",0.5104166666666666
880,820,6,"(True, False, True)",0.5357142857142857
881,820,6,"(False, True, True)",0.5888888888888889
882,820,9,"(True, False, False)",0.5524475524475524
883,820,9,"(False, True, False)",0.4794007490636704
884,820,9,"(False, False, True)",0.5
885,820,9,"(True, True, False)",0.4930555555555556
886,820,9,"(True, False, True)",0.5357142857142857
