id,t,layer,digit_separated,accuracy
866,900,18,6,0.47368421052631576
867,900,18,7,0.5084745762711864
868,900,18,8,0.575
869,900,18,9,0.36363636363636365
870,900,21,0,0.4
871,900,21,1,0.4594594594594595
872,900,21,2,0.4482758620689655
873,900,21,3,0.5
874,900,21,4,0.45098039215686275
875,900,21,5,0.5384615384615384
876,900,21,6,0.47368421052631576
877,900,21,7,0.4745762711864407
878,900,21,8,0.425
879,900,21,9,0.38636363636363635
880,890,0,0,0.45714285714285713
881,890,0,1,0.5135135135135135
882,890,0,2,0.5517241379310345
883,890,0,3,0.6363636363636364
884,890,0,4,0.37254901960784315
885,890,0,5,0.6538461538461539
886,890,0,6,0.5526315789473685
887,890,0,7,0.423728813559322
888,890,0,8,0.5
889,890,0,9,0.45454545454545453
890,890,3,0,0.45714285714285713
891,890,3,1,0.49324324324324326
892,890,3,2,0.5862068965517241
893,890,3,3,0.5
894,890,3,4,0.35294117647058826
895,890,3,5,0.6153846153846154
896,890,3,6,0.5526315789473685
897,890,3,7,0.4406779661016949
898,890,3,8,0.4
899,890,3,9,0.4090909090909091
900,890,6,0,0.4857142857142857
901,890,6,1,0.47297297297297297
902,890,6,2,0.6206896551724138
903,890,6,3,0.5
904,890,6,4,0.39215686274509803
905,890,6,5,0.6538461538461539
906,890,6,6,0.5263157894736842
907,890,6,7,0.4067796610169492
908,890,6,8,0.425
909,890,6,9,0.4090909090909091
910,890,9,0,0.45714285714285713
911,890,9,1,0.4864864864864865
912,890,9,2,0.6206896551724138
913,890,9,3,0.5909090909090909
914,890,9,4,0.37254901960784315
915,890,9,5,0.6538461538461539
916,890,9,6,0.5263157894736842
917,890,9,7,0.423728813559322
918,890,9,8,0.45
919,890,9,9,0.4090909090909091
920,890,12,0,0.42857142857142855
921,890,12,1,0.5405405405405406
922,890,12,2,0.4482758620689655
923,890,12,3,0.6818181818181818
924,890,12,4,0.37254901960784315
925,890,12,5,0.6538461538461539
926,890,12,6,0.5789473684210527
927,890,12,7,0.423728813559322
928,890,12,8,0.5
929,890,12,9,0.4318181818181818
930,890,15,0,0.42857142857142855
931,890,15,1,0.5472972972972973
932,890,15,2,0.5172413793103449
933,890,15,3,0.6363636363636364
934,890,15,4,0.37254901960784315
935,890,15,5,0.6923076923076923
936,890,15,6,0.5789473684210527
937,890,15,7,0.4576271186440678
938,890,15,8,0.475
939,890,15,9,0.45454545454545453
940,890,18,0,0.4
941,890,18,1,0.527027027027027
942,890,18,2,0.5517241379310345
943,890,18,3,0.6363636363636364
944,890,18,4,0.39215686274509803
945,890,18,5,0.6923076923076923
946,890,18,6,0.6052631578947368
947,890,18,7,0.4406779661016949
948,890,18,8,0.5
949,890,18,9,0.45454545454545453
950,890,21,0,0.45714285714285713
951,890,21,1,0.5067567567567568
952,890,21,2,0.5172413793103449
953,890,21,3,0.5
954,890,21,4,0.37254901960784315
955,890,21,5,0.6153846153846154
956,890,21,6,0.5789473684210527
957,890,21,7,0.4576271186440678
958,890,21,8,0.425
959,890,21,9,0.4090909090909091
960,880,0,0,0.5428571428571428
961,880,0,1,0.5135135135135135
962,880,0,2,0.4482758620689655
963,880,0,3,0.6363636363636364
964,880,0,4,0.43137254901960786
965,880,0,5,0.5769230769230769
966,880,0,6,0.47368421052631576
967,880,0,7,0.4576271186440678
968,880,0,8,0.375
969,880,0,9,0.4318181818181818
970,880,3,0,0.5142857142857142
971,880,3,1,0.5202702702702703
972,880,3,2,0.4827586206896552
973,880,3,3,0.5454545454545454
974,880,3,4,0.37254901960784315
975,880,3,5,0.6923076923076923
976,880,3,6,0.47368421052631576
977,880,3,7,0.4576271186440678
978,880,3,8,0.375
979,880,3,9,0.36363636363636365
980,880,6,0,0.5428571428571428
981,880,6,1,0.5135135135135135
982,880,6,2,0.4827586206896552
983,880,6,3,0.5454545454545454
984,880,6,4,0.35294117647058826
985,880,6,5,0.6923076923076923
986,880,6,6,0.47368421052631576
987,880,6,7,0.4406779661016949
988,880,6,8,0.325
989,880,6,9,0.4318181818181818
990,880,9,0,0.4857142857142857
991,880,9,1,0.5202702702702703
992,880,9,2,0.4827586206896552
993,880,9,3,0.5
994,880,9,4,0.3333333333333333
995,880,9,5,0.6153846153846154
996,880,9,6,0.47368421052631576
997,880,9,7,0.4576271186440678
998,880,9,8,0.375
999,880,9,9,0.45454545454545453
1000,880,12,0,0.5142857142857142
1001,880,12,1,0.5202702702702703
1002,880,12,2,0.4482758620689655
1003,880,12,3,0.5909090909090909
1004,880,12,4,0.37254901960784315
1005,880,12,5,0.5769230769230769
1006,880,12,6,0.47368421052631576
1007,880,12,7,0.4745762711864407
1008,880,12,8,0.35
1009,880,12,9,0.4090909090909091
1010,880,15,0,0.5428571428571428
1011,880,15,1,0.5202702702702703
1012,880,15,2,0.41379310344827586
1013,880,15,3,0.6363636363636364
1014,880,15,4,0.37254901960784315
1015,880,15,5,0.6538461538461539
1016,880,15,6,0.5
1017,880,15,7,0.4745762711864407
1018,880,15,8,0.35
1019,880,15,9,0.4318181818181818
1020,880,18,0,0.5428571428571428
1021,880,18,1,0.5067567567567568
1022,880,18,2,0.41379310344827586
1023,880,18,3,0.6363636363636364
1024,880,18,4,0.39215686274509803
1025,880,18,5,0.6153846153846154
1026,880,18,6,0.47368421052631576
1027,880,18,7,0.4915254237288136
1028,880,18,8,0.425
1029,880,18,9,0.45454545454545453
1030,880,21,0,0.5142857142857142
1031,880,21,1,0.4527027027027027
1032,880,21,2,0.41379310344827586
1033,880,21,3,0.5909090909090909
1034,880,21,4,0.39215686274509803
1035,880,21,5,0.6538461538461539
1036,880,21,6,0.47368421052631576
1037,880,21,7,0.4915254237288136
1038,880,21,8,0.35
1039,880,21,9,0.4090909090909091
1040,870,0,0,0.5428571428571428
1041,870,0,1,0.4864864864864865
1042,870,0,2,0.4827586206896552
1043,870,0,3,0.5
1044,870,0,4,0.4117647058823529
1045,870,0,5,0.6923076923076923
1046,870,0,6,0.39473684210526316
1047,870,0,7,0.423728813559322
1048,870,0,8,0.425
1049,870,0,9,0.45454545454545453
1050,870,3,0,0.5428571428571428
1051,870,3,1,0.49324324324324326
1052,870,3,2,0.4482758620689655
1053,870,3,3,0.45454545454545453
1054,870,3,4,0.43137254901960786
1055,870,3,5,0.6923076923076923
1056,870,3,6,0.3684210526315789
1057,870,3,7,0.3898305084745763
1058,870,3,8,0.375
1059,870,3,9,0.45454545454545453
1060,870,6,0,0.5142857142857142
1061,870,6,1,0.5
1062,870,6,2,0.4827586206896552
1063,870,6,3,0.5
1064,870,6,4,0.43137254901960786
1065,870,6,5,0.6923076923076923
1066,870,6,6,0.39473684210526316
1067,870,6,7,0.423728813559322
1068,870,6,8,0.4
1069,870,6,9,0.4090909090909091
1070,870,9,0,0.5142857142857142
1071,870,9,1,0.5202702702702703
1072,870,9,2,0.41379310344827586
1073,870,9,3,0.5
1074,870,9,4,0.39215686274509803
1075,870,9,5,0.6923076923076923
1076,870,9,6,0.39473684210526316
1077,870,9,7,0.423728813559322
1078,870,9,8,0.4
1079,870,9,9,0.4318181818181818
1080,870,12,0,0.45714285714285713
1081,870,12,1,0.5202702702702703
1082,870,12,2,0.4827586206896552
1083,870,12,3,0.5454545454545454
1084,870,12,4,0.43137254901960786
1085,870,12,5,0.6538461538461539
1086,870,12,6,0.42105263157894735
1087,870,12,7,0.423728813559322
1088,870,12,8,0.375
1089,870,12,9,0.45454545454545453
1090,870,15,0,0.4857142857142857
1091,870,15,1,0.5202702702702703
1092,870,15,2,0.4827586206896552
1093,870,15,3,0.5909090909090909
1094,870,15,4,0.4117647058823529
1095,870,15,5,0.6153846153846154
1096,870,15,6,0.42105263157894735
1097,870,15,7,0.4406779661016949
1098,870,15,8,0.425
1099,870,15,9,0.45454545454545453
1100,870,18,0,0.4857142857142857
1101,870,18,1,0.49324324324324326
1102,870,18,2,0.4482758620689655
1103,870,18,3,0.5909090909090909
1104,870,18,4,0.39215686274509803
1105,870,18,5,0.6538461538461539
1106,870,18,6,0.42105263157894735
1107,870,18,7,0.4576271186440678
1108,870,18,8,0.425
1109,870,18,9,0.4318181818181818
1110,870,21,0,0.5428571428571428
1111,870,21,1,0.44594594594594594
1112,870,21,2,0.4482758620689655
1113,870,21,3,0.5909090909090909
1114,870,21,4,0.39215686274509803
1115,870,21,5,0.6153846153846154
1116,870,21,6,0.42105263157894735
1117,870,21,7,0.4067796610169492
1118,870,21,8,0.45
1119,870,21,9,0.4318181818181818
1120,860,0,0,0.5428571428571428
1121,860,0,1,0.5472972972972973
1122,860,0,2,0.3793103448275862
1123,860,0,3,0.5909090909090909
1124,860,0,4,0.47058823529411764
1125,860,0,5,0.5
1126,860,0,6,0.4473684210526316
1127,860,0,7,0.4576271186440678
1128,860,0,8,0.35
1129,860,0,9,0.4318181818181818
1130,860,3,0,0.5428571428571428
1131,860,3,1,0.5135135135135135
1132,860,3,2,0.4482758620689655
1133,860,3,3,0.5454545454545454
1134,860,3,4,0.49019607843137253
1135,860,3,5,0.5384615384615384
1136,860,3,6,0.47368421052631576
1137,860,3,7,0.4406779661016949
1138,860,3,8,0.4
1139,860,3,9,0.4318181818181818
1140,860,6,0,0.6
1141,860,6,1,0.527027027027027
1142,860,6,2,0.41379310344827586
1143,860,6,3,0.5454545454545454
1144,860,6,4,0.49019607843137253
1145,860,6,5,0.5769230769230769
1146,860,6,6,0.47368421052631576
1147,860,6,7,0.4406779661016949
1148,860,6,8,0.425
1149,860,6,9,0.4772727272727273
1150,860,9,0,0.5428571428571428
1151,860,9,1,0.5337837837837838
1152,860,9,2,0.41379310344827586
1153,860,9,3,0.5454545454545454
1154,860,9,4,0.5098039215686274
1155,860,9,5,0.5384615384615384
1156,860,9,6,0.39473684210526316
1157,860,9,7,0.4406779661016949
1158,860,9,8,0.45
1159,860,9,9,0.45454545454545453
1160,860,12,0,0.5142857142857142
1161,860,12,1,0.5472972972972973
1162,860,12,2,0.41379310344827586
1163,860,12,3,0.6363636363636364
1164,860,12,4,0.5098039215686274
1165,860,12,5,0.5769230769230769
1166,860,12,6,0.4473684210526316
1167,860,12,7,0.423728813559322
1168,860,12,8,0.4
1169,860,12,9,0.45454545454545453
1170,860,15,0,0.5428571428571428
1171,860,15,1,0.527027027027027
1172,860,15,2,0.4482758620689655
1173,860,15,3,0.6363636363636364
1174,860,15,4,0.5098039215686274
1175,860,15,5,0.6153846153846154
1176,860,15,6,0.5
1177,860,15,7,0.4576271186440678
1178,860,15,8,0.325
1179,860,15,9,0.4318181818181818
1180,860,18,0,0.5714285714285714
1181,860,18,1,0.5337837837837838
1182,860,18,2,0.4482758620689655
1183,860,18,3,0.6363636363636364
1184,860,18,4,0.5098039215686274
1185,860,18,5,0.6538461538461539
1186,860,18,6,0.47368421052631576
1187,860,18,7,0.4406779661016949
1188,860,18,8,0.375
1189,860,18,9,0.4090909090909091
1190,860,21,0,0.5714285714285714
1191,860,21,1,0.4864864864864865
1192,860,21,2,0.41379310344827586
1193,860,21,3,0.5909090909090909
1194,860,21,4,0.49019607843137253
1195,860,21,5,0.5
1196,860,21,6,0.39473684210526316
1197,860,21,7,0.4915254237288136
1198,860,21,8,0.4
1199,860,21,9,0.45454545454545453
1200,850,0,0,0.4857142857142857
1201,850,0,1,0.5608108108108109
1202,850,0,2,0.4482758620689655
1203,850,0,3,0.5454545454545454
1204,850,0,4,0.43137254901960786
1205,850,0,5,0.5
1206,850,0,6,0.42105263157894735
1207,850,0,7,0.4406779661016949
1208,850,0,8,0.45
1209,850,0,9,0.5
1210,850,3,0,0.45714285714285713
1211,850,3,1,0.5743243243243243
1212,850,3,2,0.5517241379310345
1213,850,3,3,0.5
1214,850,3,4,0.47058823529411764
1215,850,3,5,0.5
1216,850,3,6,0.42105263157894735
1217,850,3,7,0.4745762711864407
1218,850,3,8,0.425
1219,850,3,9,0.4318181818181818
1220,850,6,0,0.5142857142857142
1221,850,6,1,0.5675675675675675
1222,850,6,2,0.5172413793103449
1223,850,6,3,0.5
1224,850,6,4,0.49019607843137253
1225,850,6,5,0.5384615384615384
1226,850,6,6,0.39473684210526316
1227,850,6,7,0.4406779661016949
1228,850,6,8,0.4
1229,850,6,9,0.45454545454545453
1230,850,9,0,0.4857142857142857
1231,850,9,1,0.5743243243243243
1232,850,9,2,0.4827586206896552
1233,850,9,3,0.5
1234,850,9,4,0.47058823529411764
1235,850,9,5,0.5384615384615384
1236,850,9,6,0.42105263157894735
1237,850,9,7,0.423728813559322
1238,850,9,8,0.45
1239,850,9,9,0.45454545454545453
1240,850,12,0,0.5142857142857142
1241,850,12,1,0.5743243243243243
1242,850,12,2,0.5172413793103449
1243,850,12,3,0.5
1244,850,12,4,0.47058823529411764
1245,850,12,5,0.5
1246,850,12,6,0.42105263157894735
1247,850,12,7,0.3898305084745763
1248,850,12,8,0.45
1249,850,12,9,0.5
1250,850,15,0,0.5428571428571428
1251,850,15,1,0.581081081081081
1252,850,15,2,0.4827586206896552
1253,850,15,3,0.5454545454545454
1254,850,15,4,0.47058823529411764
1255,850,15,5,0.5384615384615384
1256,850,15,6,0.42105263157894735
1257,850,15,7,0.3728813559322034
1258,850,15,8,0.475
1259,850,15,9,0.5
1260,850,18,0,0.5428571428571428
1261,850,18,1,0.5472972972972973
1262,850,18,2,0.5172413793103449
1263,850,18,3,0.5
1264,850,18,4,0.45098039215686275
1265,850,18,5,0.6153846153846154
1266,850,18,6,0.42105263157894735
1267,850,18,7,0.3898305084745763
1268,850,18,8,0.55
1269,850,18,9,0.45454545454545453
1270,850,21,0,0.45714285714285713
1271,850,21,1,0.4864864864864865
1272,850,21,2,0.4482758620689655
1273,850,21,3,0.5909090909090909
1274,850,21,4,0.43137254901960786
1275,850,21,5,0.4230769230769231
1276,850,21,6,0.4473684210526316
1277,850,21,7,0.423728813559322
1278,850,21,8,0.425
1279,850,21,9,0.38636363636363635
1280,840,0,0,0.5714285714285714
1281,840,0,1,0.5405405405405406
1282,840,0,2,0.5517241379310345
1283,840,0,3,0.5454545454545454
1284,840,0,4,0.45098039215686275
1285,840,0,5,0.6153846153846154
1286,840,0,6,0.42105263157894735
1287,840,0,7,0.3898305084745763
1288,840,0,8,0.475
1289,840,0,9,0.5454545454545454
1290,840,3,0,0.5142857142857142
1291,840,3,1,0.5608108108108109
1292,840,3,2,0.5862068965517241
1293,840,3,3,0.5
1294,840,3,4,0.5098039215686274
1295,840,3,5,0.6153846153846154
1296,840,3,6,0.42105263157894735
1297,840,3,7,0.4067796610169492
1298,840,3,8,0.475
1299,840,3,9,0.5681818181818182
1300,840,6,0,0.5142857142857142
1301,840,6,1,0.5405405405405406
1302,840,6,2,0.5517241379310345
1303,840,6,3,0.45454545454545453
1304,840,6,4,0.47058823529411764
1305,840,6,5,0.6153846153846154
1306,840,6,6,0.3684210526315789
1307,840,6,7,0.3898305084745763
1308,840,6,8,0.45
1309,840,6,9,0.5454545454545454
1310,840,9,0,0.5428571428571428
1311,840,9,1,0.527027027027027
1312,840,9,2,0.5172413793103449
1313,840,9,3,0.5
1314,840,9,4,0.49019607843137253
1315,840,9,5,0.6153846153846154
1316,840,9,6,0.39473684210526316
1317,840,9,7,0.3898305084745763
1318,840,9,8,0.5
1319,840,9,9,0.5909090909090909
1320,840,12,0,0.5142857142857142
1321,840,12,1,0.5202702702702703
1322,840,12,2,0.4482758620689655
1323,840,12,3,0.5
1324,840,12,4,0.49019607843137253
1325,840,12,5,0.6153846153846154
1326,840,12,6,0.4473684210526316
1327,840,12,7,0.3898305084745763
1328,840,12,8,0.5
1329,840,12,9,0.5681818181818182
1330,840,15,0,0.5714285714285714
1331,840,15,1,0.5472972972972973
1332,840,15,2,0.41379310344827586
1333,840,15,3,0.5
1334,840,15,4,0.45098039215686275
1335,840,15,5,0.5769230769230769
1336,840,15,6,0.47368421052631576
1337,840,15,7,0.4067796610169492
1338,840,15,8,0.475
1339,840,15,9,0.5454545454545454
1340,840,18,0,0.5428571428571428
1341,840,18,1,0.5337837837837838
1342,840,18,2,0.41379310344827586
1343,840,18,3,0.5909090909090909
1344,840,18,4,0.47058823529411764
1345,840,18,5,0.7307692307692307
1346,840,18,6,0.42105263157894735
1347,840,18,7,0.4067796610169492
1348,840,18,8,0.475
1349,840,18,9,0.5909090909090909
1350,840,21,0,0.5428571428571428
1351,840,21,1,0.5067567567567568
1352,840,21,2,0.5172413793103449
1353,840,21,3,0.5
1354,840,21,4,0.45098039215686275
1355,840,21,5,0.6153846153846154
1356,840,21,6,0.4473684210526316
1357,840,21,7,0.3728813559322034
1358,840,21,8,0.425
1359,840,21,9,0.5681818181818182
1360,830,0,0,0.5142857142857142
1361,830,0,1,0.5878378378378378
1362,830,0,2,0.5172413793103449
1363,830,0,3,0.5909090909090909
1364,830,0,4,0.39215686274509803
1365,830,0,5,0.6153846153846154
1366,830,0,6,0.47368421052631576
1367,830,0,7,0.3220338983050847
1368,830,0,8,0.45
1369,830,0,9,0.5454545454545454
1370,830,3,0,0.5714285714285714
1371,830,3,1,0.581081081081081
1372,830,3,2,0.5172413793103449
1373,830,3,3,0.5909090909090909
1374,830,3,4,0.39215686274509803
1375,830,3,5,0.6153846153846154
1376,830,3,6,0.47368421052631576
1377,830,3,7,0.3220338983050847
1378,830,3,8,0.475
1379,830,3,9,0.5
1380,830,6,0,0.5714285714285714
1381,830,6,1,0.6148648648648649
1382,830,6,2,0.5172413793103449
1383,830,6,3,0.5
1384,830,6,4,0.39215686274509803
1385,830,6,5,0.6153846153846154
1386,830,6,6,0.4473684210526316
1387,830,6,7,0.3559322033898305
1388,830,6,8,0.425
1389,830,6,9,0.5681818181818182
1390,830,9,0,0.42857142857142855
1391,830,9,1,0.6013513513513513
1392,830,9,2,0.5172413793103449
1393,830,9,3,0.5909090909090909
1394,830,9,4,0.4117647058823529
1395,830,9,5,0.5769230769230769
1396,830,9,6,0.4473684210526316
1397,830,9,7,0.3050847457627119
1398,830,9,8,0.475
1399,830,9,9,0.5454545454545454
1400,830,12,0,0.4857142857142857
1401,830,12,1,0.5945945945945946
1402,830,12,2,0.5172413793103449
1403,830,12,3,0.5909090909090909
1404,830,12,4,0.4117647058823529
1405,830,12,5,0.6153846153846154
1406,830,12,6,0.47368421052631576
1407,830,12,7,0.3050847457627119
1408,830,12,8,0.5
1409,830,12,9,0.5681818181818182
1410,830,15,0,0.45714285714285713
1411,830,15,1,0.6148648648648649
1412,830,15,2,0.4827586206896552
1413,830,15,3,0.5909090909090909
1414,830,15,4,0.4117647058823529
1415,830,15,5,0.6153846153846154
1416,830,15,6,0.4473684210526316
1417,830,15,7,0.3559322033898305
1418,830,15,8,0.475
1419,830,15,9,0.6136363636363636
1420,830,18,0,0.4857142857142857
1421,830,18,1,0.5945945945945946
1422,830,18,2,0.5172413793103449
1423,830,18,3,0.5909090909090909
1424,830,18,4,0.35294117647058826
1425,830,18,5,0.6153846153846154
1426,830,18,6,0.4473684210526316
1427,830,18,7,0.3220338983050847
1428,830,18,8,0.45
1429,830,18,9,0.5681818181818182
1430,830,21,0,0.5428571428571428
1431,830,21,1,0.5337837837837838
1432,830,21,2,0.4482758620689655
1433,830,21,3,0.5454545454545454
1434,830,21,4,0.4117647058823529
1435,830,21,5,0.5769230769230769
1436,830,21,6,0.4473684210526316
1437,830,21,7,0.288135593220339
1438,830,21,8,0.45
1439,830,21,9,0.5454545454545454
1440,820,0,0,0.5142857142857142
1441,820,0,1,0.5472972972972973
1442,820,0,2,0.5172413793103449
1443,820,0,3,0.5454545454545454
1444,820,0,4,0.39215686274509803
1445,820,0,5,0.6538461538461539
1446,820,0,6,0.4473684210526316
1447,820,0,7,0.3559322033898305
1448,820,0,8,0.475
1449,820,0,9,0.5681818181818182
1450,820,3,0,0.5142857142857142
1451,820,3,1,0.581081081081081
1452,820,3,2,0.5517241379310345
1453,820,3,3,0.6818181818181818
1454,820,3,4,0.45098039215686275
1455,820,3,5,0.7307692307692307
1456,820,3,6,0.4473684210526316
1457,820,3,7,0.3559322033898305
1458,820,3,8,0.425
1459,820,3,9,0.6136363636363636
1460,820,6,0,0.5428571428571428
1461,820,6,1,0.5608108108108109
1462,820,6,2,0.5172413793103449
1463,820,6,3,0.7272727272727273
1464,820,6,4,0.43137254901960786
1465,820,6,5,0.7307692307692307
1466,820,6,6,0.39473684210526316
1467,820,6,7,0.3898305084745763
1468,820,6,8,0.425
1469,820,6,9,0.5909090909090909
1470,820,9,0,0.5142857142857142
1471,820,9,1,0.581081081081081
1472,820,9,2,0.5172413793103449
1473,820,9,3,0.6363636363636364
1474,820,9,4,0.45098039215686275
1475,820,9,5,0.7692307692307693
1476,820,9,6,0.4473684210526316
1477,820,9,7,0.3728813559322034
1478,820,9,8,0.45
1479,820,9,9,0.6136363636363636
1480,820,12,0,0.5142857142857142
1481,820,12,1,0.5743243243243243
1482,820,12,2,0.5172413793103449
1483,820,12,3,0.5454545454545454
1484,820,12,4,0.4117647058823529
1485,820,12,5,0.7692307692307693
1486,820,12,6,0.4473684210526316
1487,820,12,7,0.3559322033898305
1488,820,12,8,0.475
1489,820,12,9,0.5909090909090909
1490,820,15,0,0.5142857142857142
1491,820,15,1,0.5405405405405406
1492,820,15,2,0.5517241379310345
1493,820,15,3,0.5
1494,820,15,4,0.45098039215686275
1495,820,15,5,0.6923076923076923
1496,820,15,6,0.5
1497,820,15,7,0.4067796610169492
1498,820,15,8,0.45
1499,820,15,9,0.5681818181818182
1500,820,18,0,0.5428571428571428
1501,820,18,1,0.5675675675675675
1502,820,18,2,0.5517241379310345
1503,820,18,3,0.6363636363636364
1504,820,18,4,0.43137254901960786
1505,820,18,5,0.6538461538461539
1506,820,18,6,0.42105263157894735
1507,820,18,7,0.4067796610169492
1508,820,18,8,0.475
1509,820,18,9,0.5909090909090909
1510,820,21,0,0.42857142857142855
1511,820,21,1,0.5135135135135135
1512,820,21,2,0.3793103448275862
1513,820,21,3,0.6818181818181818
1514,820,21,4,0.39215686274509803
1515,820,21,5,0.5769230769230769
1516,820,21,6,0.42105263157894735
1517,820,21,7,0.3728813559322034
1518,820,21,8,0.4
1519,820,21,9,0.5454545454545454
1520,810,0,0,0.5714285714285714
1521,810,0,1,0.5743243243243243
1522,810,0,2,0.5517241379310345
1523,810,0,3,0.6818181818181818
1524,810,0,4,0.39215686274509803
1525,810,0,5,0.5384615384615384
1526,810,0,6,0.47368421052631576
1527,810,0,7,0.4067796610169492
